UUID,source_cat,country,period,case_definition_original,metadata_description,metadata_url,metadata_steps
WHOPAHO-ALL-2022-W01-39,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-40,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-41,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-42,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-43,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-44,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-45,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-46,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-47,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-48,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-49,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-50,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-51,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-ALL-2022-W01-52,WHOPAHO,ALL,20142022,"Suspected + probable + confirmed, non-severe & severe",PAHO PLISA system weekly (converted cumulative to incident),https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-nacional-en/252-dengue-pais-ano-en.html,"countries=all, year=all, select all rows, download=data, download all rows as text file in pop-up"
WHOPAHO-BOL-20142022-W01-01,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-02,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-03,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-04,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-05,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-06,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-07,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-08,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-09,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-10,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-11,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-12,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-13,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-14,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-15,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-16,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-17,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-18,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-19,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-20,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-21,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-22,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-23,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-24,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
WHOPAHO-BOL-20142022-W01-25,WHOPAHO,Bolivia,20142022,"Dengue with warning signs, without warning signs, severe and deaths",PAHO subnational data for Bolivia,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"PAHO,dengue,sub-national,bolivia-dengue cases,cases and deaths by department, department=all, year=all, indicator=all, week=""relevant epi week according to file name""."
